# time_delay 	 res_example_osc_4 	 eps
1.40000000e-01 -4.01432189e-03 4.76015285e-03
1.60000000e-01 -4.11739529e-03 4.76015285e-03
1.80000000e-01 1.60610028e-03 4.76015285e-03
2.00000000e-01 4.18607527e-04 4.76015285e-03
2.20000000e-01 3.05270789e-03 4.76015285e-03
2.40000000e-01 1.47963130e-03 4.76015285e-03
2.60000000e-01 4.96021240e-03 4.76015285e-03
2.80000000e-01 -7.13945248e-03 4.76015285e-03
3.00000000e-01 -8.42497256e-03 4.76015285e-03
3.20000000e-01 2.16075496e-03 4.76015285e-03
3.40000000e-01 5.66451435e-03 4.76015285e-03
3.60000000e-01 1.11499851e-04 4.76015285e-03
3.80000000e-01 6.69699143e-04 4.76015285e-03
4.00000000e-01 -9.87502104e-04 4.76015285e-03
4.20000000e-01 2.88889990e-04 4.76015285e-03
4.40000000e-01 -1.26713045e-03 4.76015285e-03
4.60000000e-01 -2.14769784e-03 4.76015285e-03
4.80000000e-01 3.48096936e-03 4.76015285e-03
5.00000000e-01 1.61998543e-03 4.76015285e-03
5.20000000e-01 2.11007671e-03 4.76015285e-03
5.40000000e-01 3.60639729e-03 4.76015285e-03
5.60000000e-01 -2.96753941e-03 4.76015285e-03
5.80000000e-01 8.53336115e-04 4.76015285e-03
6.00000000e-01 -3.92400554e-03 4.76015285e-03
6.20000000e-01 -4.39365493e-03 4.76015285e-03
6.40000000e-01 3.13510044e-03 4.76015285e-03
6.60000000e-01 -4.94204165e-04 4.76015285e-03
6.80000000e-01 -8.73793865e-03 4.76015285e-03
7.00000000e-01 6.53007122e-04 4.76015285e-03
7.20000000e-01 3.90377324e-03 4.76015285e-03
7.40000000e-01 -9.18717454e-03 4.76015285e-03
7.60000000e-01 1.66708505e-03 4.76015285e-03
7.80000000e-01 4.80281962e-04 4.76015285e-03
8.00000000e-01 -1.26494618e-03 4.76015285e-03
8.20000000e-01 3.98894523e-03 4.76015285e-03
8.40000000e-01 5.79162836e-03 4.76015285e-03
8.60000000e-01 6.18429788e-04 4.76015285e-03
8.80000000e-01 -1.99214018e-03 4.76015285e-03
9.00000000e-01 2.04634770e-04 4.76015285e-03
9.20000000e-01 5.73695718e-03 4.76015285e-03
9.40000000e-01 -6.34332403e-04 4.76015285e-03
9.60000000e-01 1.98037617e-03 4.76015285e-03
9.80000000e-01 5.39594413e-04 4.76015285e-03
1.00000000e+00 1.06937359e-03 4.76015285e-03
1.20000000e+00 -5.29167103e-03 4.76015285e-03
1.40000000e+00 2.90547547e-03 4.76015285e-03
1.60000000e+00 3.07132662e-03 4.76015285e-03
1.80000000e+00 -2.06124159e-03 4.76015285e-03
2.00000000e+00 -2.06960507e-03 4.76015285e-03
2.20000000e+00 -9.10169907e-03 4.76015285e-03
2.40000000e+00 -3.82751083e-03 4.76015285e-03
2.60000000e+00 -4.36641506e-03 4.76015285e-03
2.80000000e+00 -3.28944769e-03 4.76015285e-03
3.00000000e+00 2.23071672e-04 4.76015285e-03
3.20000000e+00 6.18683419e-03 4.76015285e-03
3.40000000e+00 -4.68267926e-03 4.76015285e-03
3.60000000e+00 1.17076788e-03 4.76015285e-03
3.80000000e+00 6.92466782e-03 4.76015285e-03
4.00000000e+00 1.24542887e-03 4.76015285e-03
4.20000000e+00 1.09968722e-02 4.76015285e-03
4.40000000e+00 1.42763509e-03 4.76015285e-03
4.60000000e+00 -2.74777687e-03 4.76015285e-03
4.80000000e+00 -7.07059363e-03 4.76015285e-03
5.00000000e+00 2.46471039e-03 4.76015285e-03
6.00000000e+00 8.11358767e-03 4.76015285e-03
7.00000000e+00 -5.13570442e-03 4.76015285e-03
8.00000000e+00 -2.24551485e-03 4.76015285e-03
9.00000000e+00 6.31151283e-04 4.76015285e-03
1.00000000e+01 4.81367915e-03 4.76015285e-03
2.00000000e+01 3.09554433e-03 4.76015285e-03
3.00000000e+01 1.52219247e-04 4.76015285e-03
4.00000000e+01 -9.67494790e-04 4.76015285e-03
5.00000000e+01 1.83081297e-03 4.76015285e-03
6.00000000e+01 7.92683279e-04 4.76015285e-03
7.00000000e+01 -8.20755753e-03 4.76015285e-03
8.00000000e+01 2.11874293e-03 4.76015285e-03
9.00000000e+01 1.19727877e-03 4.76015285e-03
1.00000000e+02 6.10536378e-03 4.76015285e-03
2.00000000e+02 -6.42480023e-03 4.76015285e-03
3.00000000e+02 -4.04197760e-03 4.76015285e-03
4.00000000e+02 -4.76499715e-03 4.76015285e-03
5.00000000e+02 2.59070161e-03 4.76015285e-03
6.00000000e+02 3.42051620e-03 4.76015285e-03
7.00000000e+02 -8.80553652e-03 4.76015285e-03
8.00000000e+02 6.31664928e-03 4.76015285e-03
9.00000000e+02 -3.14480855e-03 4.76015285e-03
1.00000000e+03 4.20338783e-03 4.76015285e-03
2.00000000e+03 1.68315967e-03 4.76015285e-03
