# time_delay 	 res_example_osc_2 	 eps
5.60000000e-01 2.68018889e-03 3.64864670e-03
5.80000000e-01 2.64827536e-03 3.64864670e-03
6.00000000e-01 5.61988419e-03 3.64864670e-03
6.20000000e-01 3.11507770e-03 3.64864670e-03
6.40000000e-01 6.92614993e-03 3.64864670e-03
6.60000000e-01 -2.50181925e-04 3.64864670e-03
6.80000000e-01 -1.92769961e-03 3.64864670e-03
7.00000000e-01 4.00303320e-03 3.64864670e-03
7.20000000e-01 2.95422394e-03 3.64864670e-03
7.40000000e-01 3.16306659e-03 3.64864670e-03
7.60000000e-01 3.20311265e-03 3.64864670e-03
7.80000000e-01 -5.07301687e-04 3.64864670e-03
8.00000000e-01 -1.61340717e-03 3.64864670e-03
8.20000000e-01 -2.44281425e-03 3.64864670e-03
8.40000000e-01 -3.85684524e-03 3.64864670e-03
8.60000000e-01 4.84411848e-03 3.64864670e-03
8.80000000e-01 3.27192099e-03 3.64864670e-03
9.00000000e-01 -3.58131617e-03 3.64864670e-03
9.20000000e-01 3.10001472e-03 3.64864670e-03
9.40000000e-01 2.09203100e-03 3.64864670e-03
9.60000000e-01 1.14709226e-03 3.64864670e-03
9.80000000e-01 -6.07094571e-03 3.64864670e-03
1.00000000e+00 2.90583629e-03 3.64864670e-03
1.20000000e+00 4.18987765e-03 3.64864670e-03
1.40000000e+00 4.73246703e-04 3.64864670e-03
1.60000000e+00 -2.34533797e-03 3.64864670e-03
1.80000000e+00 -3.81748175e-03 3.64864670e-03
2.00000000e+00 -4.41942571e-03 3.64864670e-03
2.20000000e+00 -2.19484688e-03 3.64864670e-03
2.40000000e+00 -5.97618369e-03 3.64864670e-03
2.60000000e+00 1.46860655e-03 3.64864670e-03
2.80000000e+00 -3.44950080e-03 3.64864670e-03
3.00000000e+00 4.69613757e-03 3.64864670e-03
3.20000000e+00 -1.18733286e-03 3.64864670e-03
3.40000000e+00 2.51520009e-03 3.64864670e-03
3.60000000e+00 -1.49516867e-03 3.64864670e-03
3.80000000e+00 -2.82998548e-03 3.64864670e-03
4.00000000e+00 -4.85317085e-03 3.64864670e-03
4.20000000e+00 -6.29433475e-03 3.64864670e-03
4.40000000e+00 -2.24467799e-03 3.64864670e-03
4.60000000e+00 1.10936064e-03 3.64864670e-03
4.80000000e+00 2.75518246e-03 3.64864670e-03
5.00000000e+00 -4.26689447e-03 3.64864670e-03
6.00000000e+00 8.30470910e-04 3.64864670e-03
7.00000000e+00 -6.00473390e-04 3.64864670e-03
8.00000000e+00 -7.43045871e-03 3.64864670e-03
9.00000000e+00 4.83333572e-03 3.64864670e-03
1.00000000e+01 1.00135672e-03 3.64864670e-03
2.00000000e+01 1.19817652e-03 3.64864670e-03
3.00000000e+01 7.17128061e-03 3.64864670e-03
4.00000000e+01 -9.50619771e-05 3.64864670e-03
5.00000000e+01 4.73633138e-03 3.64864670e-03
6.00000000e+01 -2.42590645e-03 3.64864670e-03
7.00000000e+01 -9.60152057e-04 3.64864670e-03
8.00000000e+01 2.61046867e-03 3.64864670e-03
9.00000000e+01 -7.83906861e-04 3.64864670e-03
1.00000000e+02 -5.34393930e-03 3.64864670e-03
2.00000000e+02 -1.56173746e-03 3.64864670e-03
3.00000000e+02 -1.26148517e-03 3.64864670e-03
4.00000000e+02 4.25695471e-04 3.64864670e-03
5.00000000e+02 2.62984407e-03 3.64864670e-03
6.00000000e+02 2.31047757e-03 3.64864670e-03
7.00000000e+02 2.54087916e-03 3.64864670e-03
8.00000000e+02 7.46095743e-04 3.64864670e-03
9.00000000e+02 -4.31700893e-04 3.64864670e-03
1.00000000e+03 -4.99005543e-03 3.64864670e-03
2.00000000e+03 4.02407723e-04 3.64864670e-03
