# time_delay 	 res_example_osc_4 	 eps
2.00000000e+01 -2.06523273e-03 4.76013773e-03
3.00000000e+01 -3.28829596e-03 4.76013773e-03
4.00000000e+01 -4.59470936e-03 4.76013773e-03
5.00000000e+01 1.56128170e-02 4.76013773e-03
6.00000000e+01 1.05565492e-03 4.76013773e-03
7.00000000e+01 1.29025572e-03 4.76013773e-03
8.00000000e+01 -6.44450276e-03 4.76013773e-03
9.00000000e+01 -3.57249858e-04 4.76013773e-03
1.00000000e+02 5.95490675e-04 4.76013773e-03
2.00000000e+02 5.91404647e-03 4.76013773e-03
3.00000000e+02 -6.22109936e-03 4.76013773e-03
4.00000000e+02 -1.19237774e-02 4.76013773e-03
5.00000000e+02 6.73559378e-03 4.76013773e-03
6.00000000e+02 -9.20724389e-04 4.76013773e-03
7.00000000e+02 3.09782465e-03 4.76013773e-03
8.00000000e+02 -1.86472153e-03 4.76013773e-03
9.00000000e+02 -3.38638355e-03 4.76013773e-03
1.00000000e+03 -5.47886219e-06 4.76013773e-03
2.00000000e+03 3.00413367e-03 4.76013773e-03
