# time_delay 	 res_example_osc_1 	 eps
7.00000000e+01 4.71106190e-03 5.12801086e-03
8.00000000e+01 -4.40674695e-03 5.12801086e-03
9.00000000e+01 6.19162552e-03 5.12801086e-03
1.00000000e+02 9.23382186e-03 5.12801086e-03
2.00000000e+02 6.08358866e-03 5.12801086e-03
3.00000000e+02 1.21888515e-03 5.12801086e-03
4.00000000e+02 -2.42597959e-03 5.12801086e-03
5.00000000e+02 -6.74605588e-03 5.12801086e-03
6.00000000e+02 4.94666551e-03 5.12801086e-03
7.00000000e+02 4.11137228e-03 5.12801086e-03
8.00000000e+02 5.60370600e-03 5.12801086e-03
9.00000000e+02 -7.16939420e-03 5.12801086e-03
1.00000000e+03 1.86741205e-04 5.12801086e-03
2.00000000e+03 1.05938265e-03 5.12801086e-03
