# time_delay 	 res_example_osc_1 	 eps
7.00000000e+01 3.98459877e-03 5.12801086e-03
8.00000000e+01 -5.12267292e-03 5.12801086e-03
9.00000000e+01 5.48712781e-03 5.12801086e-03
1.00000000e+02 8.54097323e-03 5.12801086e-03
2.00000000e+02 5.50053550e-03 5.12801086e-03
3.00000000e+02 7.31099899e-04 5.12801086e-03
4.00000000e+02 -2.83135978e-03 5.12801086e-03
5.00000000e+02 -7.08030739e-03 5.12801086e-03
6.00000000e+02 4.67366714e-03 5.12801086e-03
7.00000000e+02 3.89098782e-03 5.12801086e-03
8.00000000e+02 5.42838656e-03 5.12801086e-03
9.00000000e+02 -7.30623653e-03 5.12801086e-03
1.00000000e+03 8.26344477e-05 5.12801086e-03
2.00000000e+03 1.09348281e-03 5.12801086e-03
