# time_delay 	 res_example_osc_4 	 eps
2.00000000e+01 -1.72293597e-03 4.76013773e-03
3.00000000e+01 -3.07368198e-03 4.76013773e-03
4.00000000e+01 -4.47985805e-03 4.76013773e-03
5.00000000e+01 1.56694961e-02 4.76013773e-03
6.00000000e+01 1.08102475e-03 4.76013773e-03
7.00000000e+01 1.29849241e-03 4.76013773e-03
8.00000000e+01 -6.44656511e-03 4.76013773e-03
9.00000000e+01 -3.66462751e-04 4.76013773e-03
1.00000000e+02 5.80557045e-04 4.76013773e-03
2.00000000e+02 5.85595980e-03 4.76013773e-03
3.00000000e+02 -6.31342429e-03 4.76013773e-03
4.00000000e+02 -1.20432871e-02 4.76013773e-03
5.00000000e+02 6.59491942e-03 4.76013773e-03
6.00000000e+02 -1.07744397e-03 4.76013773e-03
7.00000000e+02 2.92939577e-03 4.76013773e-03
8.00000000e+02 -2.04120450e-03 4.76013773e-03
9.00000000e+02 -3.56785574e-03 4.76013773e-03
1.00000000e+03 -1.89386432e-04 4.76013773e-03
2.00000000e+03 2.86411054e-03 4.76013773e-03
