# time_delay 	 res_example_osc_2 	 eps
-2.00000000e+00 -8.35958486e-03 3.64804768e-03
-1.80000000e+00 8.52407900e-04 3.64804768e-03
-1.60000000e+00 4.22271442e-03 3.64804768e-03
-1.40000000e+00 -3.73095838e-03 3.64804768e-03
-1.20000000e+00 1.26727617e-03 3.64804768e-03
-1.00000000e+00 -4.44001054e-03 3.64804768e-03
-9.80000000e-01 6.50723541e-03 3.64804768e-03
-9.60000000e-01 7.16366115e-04 3.64804768e-03
-9.40000000e-01 -3.64547664e-03 3.64804768e-03
-9.20000000e-01 -2.32307050e-03 3.64804768e-03
-9.00000000e-01 -7.08904737e-03 3.64804768e-03
-8.80000000e-01 -4.43112448e-04 3.64804768e-03
-8.60000000e-01 -9.72395256e-04 3.64804768e-03
-8.40000000e-01 -4.83380392e-03 3.64804768e-03
-8.20000000e-01 2.33344867e-03 3.64804768e-03
-8.00000000e-01 -4.06006662e-04 3.64804768e-03
-7.80000000e-01 -4.13752305e-03 3.64804768e-03
-7.60000000e-01 -9.85186218e-04 3.64804768e-03
-7.40000000e-01 5.11287820e-03 3.64804768e-03
-7.20000000e-01 -4.37177969e-03 3.64804768e-03
-7.00000000e-01 4.62899117e-03 3.64804768e-03
-6.80000000e-01 -7.20431315e-03 3.64804768e-03
-6.60000000e-01 -7.93761783e-04 3.64804768e-03
-6.40000000e-01 5.07394711e-03 3.64804768e-03
-6.20000000e-01 -4.55404288e-04 3.64804768e-03
-6.00000000e-01 2.81631105e-04 3.64804768e-03
-5.80000000e-01 -2.83013404e-03 3.64804768e-03
-5.60000000e-01 6.02462781e-04 3.64804768e-03
-5.40000000e-01 -1.37861560e-03 3.64804768e-03
-5.20000000e-01 -2.06815487e-03 3.64804768e-03
-5.00000000e-01 -5.95802786e-03 3.64804768e-03
-4.80000000e-01 -3.61321800e-03 3.64804768e-03
-4.60000000e-01 -2.96741350e-03 3.64804768e-03
-4.40000000e-01 8.28082723e-04 3.64804768e-03
-4.20000000e-01 1.99728838e-03 3.64804768e-03
-4.00000000e-01 -1.10355738e-03 3.64804768e-03
-3.80000000e-01 -1.44412953e-03 3.64804768e-03
-3.60000000e-01 -2.98005297e-03 3.64804768e-03
-3.40000000e-01 4.80644084e-03 3.64804768e-03
-3.20000000e-01 -7.73213939e-03 3.64804768e-03
-3.00000000e-01 -4.08227216e-03 3.64804768e-03
-2.80000000e-01 1.26065250e-03 3.64804768e-03
-2.60000000e-01 4.68906109e-04 3.64804768e-03
-2.40000000e-01 7.94913582e-04 3.64804768e-03
-2.20000000e-01 1.37388874e-03 3.64804768e-03
-2.00000000e-01 3.19391265e-04 3.64804768e-03
-1.80000000e-01 -1.15726165e-02 3.64804768e-03
-1.60000000e-01 -7.96228628e-03 3.64804768e-03
-1.40000000e-01 -2.02337967e-03 3.64804768e-03
-1.20000000e-01 -5.91678790e-03 3.64804768e-03
-1.00000000e-01 3.65780115e-04 3.64804768e-03
-8.00000000e-02 4.85205615e-03 3.64804768e-03
-6.00000000e-02 -1.80973219e-03 3.64804768e-03
-4.00000000e-02 1.93007566e-03 3.64804768e-03
-2.00000000e-02 1.06739207e-03 3.64804768e-03
8.88178420e-16 -7.56403993e-03 3.64804768e-03
2.00000000e-02 5.86311770e-03 3.64804768e-03
4.00000000e-02 2.62909362e-03 3.64804768e-03
6.00000000e-02 -2.22009135e-03 3.64804768e-03
8.00000000e-02 -3.29662418e-03 3.64804768e-03
1.00000000e-01 4.86738170e-03 3.64804768e-03
1.20000000e-01 -2.09205963e-03 3.64804768e-03
1.40000000e-01 -1.17807019e-03 3.64804768e-03
1.60000000e-01 1.10125863e-03 3.64804768e-03
1.80000000e-01 -8.84795443e-04 3.64804768e-03
2.00000000e-01 3.30474538e-03 3.64804768e-03
2.20000000e-01 1.34400293e-03 3.64804768e-03
2.40000000e-01 3.33738437e-03 3.64804768e-03
2.60000000e-01 -2.67851716e-03 3.64804768e-03
2.80000000e-01 -1.06143636e-03 3.64804768e-03
3.00000000e-01 4.80581054e-03 3.64804768e-03
3.20000000e-01 -2.96751345e-03 3.64804768e-03
3.40000000e-01 1.80744302e-03 3.64804768e-03
3.60000000e-01 2.68640295e-03 3.64804768e-03
3.80000000e-01 -1.08957009e-03 3.64804768e-03
4.00000000e-01 -4.07641077e-03 3.64804768e-03
4.20000000e-01 6.51192186e-03 3.64804768e-03
4.40000000e-01 -6.63078436e-03 3.64804768e-03
